address,age,bedroom,date,facilities,floor,func,latitude,longitude,meterage,parking,price,price_per_meter,properties,title,type,,,
تهران ، منطقه 3 ، جردن,9,3,,,,آپارتمان/برج,35.780667170768,51.4199222048241,"1, 2, 5",3,18 میلیارد,150 میلیون,مسکونی,جردن ولیعصر روبروی پارک ملت 125 متر 3 خواب 3 پارکینگ ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"2, 0",3,,,,آپارتمان/برج,35.7614803140246,51.3743171548578,"1, 4, 0",1,23.1 میلیارد,165 میلیون,مسکونی,140 متر /سه خواب/ویو بی‌نظیر/سرمایه گذاری ,مسکونی,,,
تهران ، منطقه 3 ، جردن,"1, 6",1,,,,آپارتمان/برج,35.7757218150392,51.4214436850269,"8, 0",1,12.3 میلیارد,164 میلیون,مسکونی,جردن ولیعصر 80 متر 1 خواب ویو عالی,مسکونی,,,
تهران ، منطقه 5 ، جنت اباد جنوبی,"1, 0",3,,,,آپارتمان/برج,35.7474915961623,51.2994058216172,"1, 3, 0",2,13 میلیارد,100 میلیون,مسکونی,آپارتمان 130متر 3خواب تکواحدی فول امکانات تاپ لوکیشن زیر قیمت ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 7",3,,,,آپارتمان/برج,35.7806450037796,51.3730010454176,"1, 5, 5",1,23.3 میلیارد,150 میلیون,مسکونی,155 متر سعادت آباد بلوار دریا سه خواب,مسکونی,,,
تهران ، منطقه 5 ، جنت اباد مرکزی,"1, 6",2,,,,آپارتمان/برج,35.7601702702294,51.3099188239581,"9, 2",1,8.3 میلیارد,90 میلیون,مسکونی,فروش آپارتمان به قیمت شده در لوکیشن تاپ جنت آباد مرکزی ,مسکونی,,,
تهران ، منطقه 5 ، پونک شمالی," , س, ا, ل, ه",5,,,,آپارتمان/برج,35.7689983473852,51.3232188773867,"3, 0, 0",4,39 میلیارد,130 میلیون,مسکونی,آپارتمان 300متر 4خواب تک واحدی نوسازکلیدنخورده کمالی شرقی,مسکونی,,,
تهران ، منطقه 10 ، دامپزشکی,"2, 0",2,,,,آپارتمان/برج,35.6932450667734,51.3653997933239,"7, 3",1,4.2 میلیارد,,مسکونی,73متر پارکینگدار)دامپزشکی (,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,3,3,,,,آپارتمان/برج,35.7821783988645,51.3631057330621,"1, 3, 2",2,23.1 میلیارد,175 میلیون,مسکونی,123 متر کلید نخورده قلب سعادت آباد,مسکونی,,,
تهران ، منطقه 5 ، باغ فیض,"1, 0",2,,,,آپارتمان/برج,35.7423983759423,51.3267238340952,"8, 4",1,6.5 میلیارد,,مسکونی,فروش آپارتمان/برج 2 خوابه  در  باغ فیض - منطقه 5 ,مسکونی,,,
تهران ، منطقه 1 ، قیطریه,8,3,,,,آپارتمان/برج,35.790930666776,51.4379378649708,"1, 7, 5",2,36.8 میلیارد,210 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه  در  قیطریه - منطقه 1 ,مسکونی,,,
تهران ، منطقه 2 ، طرشت," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7022320698508,51.3420959982218,"6, 0",1,5.8 میلیارد,,مسکونی,آپارتمان 60 متری دو خواب و خوش نقشه/طرشت,مسکونی,,,
تهران ، منطقه 1 ، قیطریه," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7939258689467,51.4507239083383,"9, 5",1,22.3 میلیارد,235 میلیون,مسکونی,قلندری شمالی 2 خواب مدرن / تراس میزخورج,مسکونی,,,
تهران ، منطقه 5 ، شهران‎,4,2,,,,آپارتمان/برج,35.7550104489485,51.2822914123535,"1, 2, 1",1,10 میلیارد,83 میلیون,مسکونی,چشم انداز زیبا/121متر بسیارخوش نقشه/برج مجلل سارا,مسکونی,,,
تهران ، منطقه 1 ، زعفرانیه,5,3,,,,آپارتمان/برج,35.8115281869656,51.4209060217966,"2, 4, 5",2,73.5 میلیارد,300 میلیون,مسکونی,زعفرانیه سنگر 245 متر تک واحدی ,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,5,2,,,,آپارتمان/برج,35.8184866582106,51.466858330359,"1, 3, 0",1,27.3 میلیارد,210 میلیون,مسکونی,نیاوران/130متر/2جهت نور/پلان مهندسی شده/طبقه 3,مسکونی,,,
تهران ، منطقه 1 ، الهیه,8,3,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"1, 8, 0",1,46 میلیارد,,مسکونی,فروش آپارتمان 180 متری الهیه/فول بازسازی,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,"1, 5",3,,,,آپارتمان/برج,35.8205487082112,51.4746615638586,"1, 7, 0",2,29.8 میلیارد,175 میلیون,مسکونی,نیاوران 170متر برج بنام منطقه ویو تهران طبقات بالا,مسکونی,,,
تهران ، منطقه 1 ، زعفرانیه,"1, 4",4,,,,آپارتمان/برج,35.8115281869656,51.4209060217966,"3, 4, 5",3,86.3 میلیارد,250 میلیون,مسکونی,زعفرانیه روستاییان 345 متر تراس میرخور,مسکونی,,,
تهران ، منطقه 1 ، قیطریه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7908069218183,51.4399693434458,"2, 1, 0",2,39.9 میلیارد,190 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه  در  قیطریه - منطقه 1 ,مسکونی,,,
تهران ، منطقه 1 ، زعفرانیه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.8115951679532,51.4112171348209,"1, 7, 0",2,71.4 میلیارد,420 میلیون,مسکونی,زعفرانیه 170 متر شرایط پرداخت عالی با آفر ویژه,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,"2, 2",3,,,,آپارتمان/برج,35.8113973045766,51.4702378400196,"2, 2, 0",1,42 میلیارد,190 میلیون,مسکونی,"نیاوران,220متر,بازدید آخر",مسکونی,,,
تهران ، منطقه 1 ، نیاوران,"1, 5",3,,,,آپارتمان/برج,35.8195678288886,51.469472449661,"2, 0, 0",2,30 میلیارد,150 میلیون,مسکونی,نیاوران 200متر بهترقن فرعی نیاوران بازسازی کامل طبقه آخر(5),مسکونی,,,
تهران ، منطقه 1 ، زعفرانیه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.8115951679532,51.4112171348209,"2, 5, 0",2,105 میلیارد,420 میلیون,مسکونی,زعفرانیه 250 متر سه جهت نور ,مسکونی,,,
تهران ، منطقه 3 ، دروس,2,3,,,,آپارتمان/برج,35.7686957586959,51.4559147380203,"2, 8, 0",3,51.8 میلیارد,185 میلیون,مسکونی,دروس 280متر نور شمال و جنوب ویو مشجر,مسکونی,,,
تهران ، منطقه 1 ، قیطریه,1,4,,,,آپارتمان/برج,35.7893115806212,51.4420719788903,"2, 4, 5",2,57.6 میلیارد,235 میلیون,مسکونی,جهانتاب 245متر نور شمال و جنوب ویو سبز,مسکونی,,,
تهران ، منطقه 4 ، هروی," , س, ا, ل, ه",4,,,,آپارتمان/برج,35.7658756636603,51.472749710083,"2, 6, 0",4,0,,مسکونی,آپارتمان 260 متری 4 خواب در هروی ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 7",5,,,,آپارتمان/برج,35.7840448765828,51.3770998476809,"3, 8, 0",1,41.8 میلیارد,,مسکونی,فروش آپارتمان 380 متر در سعادت آباد,مسکونی,,,
تهران ، منطقه 10 ، خیابان کارون," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.6892955517682,51.3668396528418,"5, 2"," , پ, ا, ر, ک, ی, ن, گ",2.9 میلیارد,54.8 میلیون,مسکونی,گذر پهن .دو خواب .بالکن دار .بازسازی شده,مسکونی,,,
تهران ، منطقه 4 ، پاسداران," , س, ا, ل, ه",4,,,,آپارتمان/برج,35.77910693364,51.4741230010986,"2, 1, 6",3,0,,مسکونی,آپارتمان 216 متر فول امکانات در پاسداران ,مسکونی,,,
تهران ، منطقه 4 ، پاسداران," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7726866100484,51.4689911438315,"1, 8, 5"," , پ, ا, ر, ک, ی, ن, گ",0,,مسکونی,فروش آپارتمان 185 متری خوش نقشه در پاسداران,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی,8,2,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"8, 5",1,7.7 میلیارد,91 میلیون,مسکونی,85متر دو خواب/کم سن فول امکانات/طبقه‌پنجم بهترین طبقه/فردوس غرب,مسکونی,,,
تهران ، منطقه 4 ، پاسداران," , س, ا, ل, ه",4,,,,آپارتمان/برج,35.7726866100484,51.4689911438315,"2, 5, 3"," , پ, ا, ر, ک, ی, ن, گ",0,,مسکونی,آپارتمان 253 متر متریال برند واراتی پاسداران,مسکونی,,,
تهران ، منطقه 13 ، تهران نو,"2, 0",1,,,,آپارتمان/برج,35.7107059798862,51.4979073820041,"4, 3",1,3.2 میلیارد,73.9 میلیون,مسکونی,43 متر / پارکینگ / فول بازسازی,مسکونی,,,
تهران ، منطقه 13 ، تهران نو,"2, 0",1,,,,آپارتمان/برج,35.7107059798862,51.4979073820041,"6, 7",1,3.8 میلیارد,,مسکونی,"67 متر , تکواحدی ",مسکونی,,,
تهران ، منطقه 13 ، تهران نو," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7107059798862,51.4979073820041,"6, 5"," , پ, ا, ر, ک, ی, ن, گ",4.9 میلیارد,75.3 میلیون,مسکونی,65 متر تکواحدی 2خواب,مسکونی,,,
تهران ، منطقه 13 ، تهران نو,"2, 0",2,,,,آپارتمان/برج,35.7107059798862,51.4979073820041,"7, 2",1,4.2 میلیارد,,مسکونی,72متر/2خواب/پارکینگ/خ‌بوعلی/مناسب سرمایه‌گذاری,مسکونی,,,
تهران ، منطقه 8 ، نارمک,"2, 0",1,,,,آپارتمان/برج,35.7195734131096,51.4838466291901,"6, 8",1,4.2 میلیارد,61 میلیون,مسکونی,68 متر / دو خ تک واحدی / با امکانات,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7853456368668,51.3691742983995,"2, 5, 0",3,46 میلیارد,185 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,2,3,,,,آپارتمان/برج,35.7820504074773,51.3711994505859,"1, 6, 6",2,22.8 میلیارد,138 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 13 ، تهران نو," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7107059798862,51.4979073820041,"7, 5"," , پ, ا, ر, ک, ی, ن, گ",4.5 میلیارد,60 میلیون,مسکونی,75 متر تکواحدی/ 2خواب/ طبقه همکف,مسکونی,,,
تهران ، منطقه 8 ، هفت حوض,"3, 0",5,,,,آپارتمان/برج,35.7333208846048,51.4893179181616,"1, 3, 6",1,13.6 میلیارد,100 میلیون,مسکونی,"136متر,سنداداری با20 مترتابلو خور",مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",4,,,,آپارتمان/برج,35.7882548953905,51.3797043496513,"3, 0, 0",4,52 میلیارد,185 میلیون,مسکونی,300متر اپارتمان صرافها سعادت اباد,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,9,3,,,,آپارتمان/برج,35.7859112907739,51.373023431988,"1, 5, 0",1,25.5 میلیارد,170 میلیون,مسکونی,150 متر تک واحدی علامه جنوبی سعادت اباد,مسکونی,,,
تهران ، منطقه 2 ، بلوار شهرداری - سعادت اباد," , س, ا, ل, ه",4,,,,آپارتمان/برج,35.7779507868561,51.3682677903855,"3, 3, 0",4,66 میلیارد,200 میلیون,مسکونی,فروش آپارتمان/برج 4 خوابه در بلوار شهرداری - سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7817967671919,51.3780848177092,"1, 5, 0",2,24 میلیارد,160 میلیون,مسکونی,150متر علامه شمالی سعادت اباد,مسکونی,,,
تهران ، منطقه 10 ، دامپزشکی,"2, 0",2,,,,آپارتمان/برج,35.6932386090659,51.3654184341431,"7, 3",1,4.1 میلیارد,,مسکونی,73متر دوخوابه پارکینگدار(بر دامپزشکی),مسکونی,,,
تهران ، منطقه 2 ، بلوار شهرداری - سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7779507868561,51.3682677903855,"1, 3, 0",2,20 میلیارد,130 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه در بلوار شهرداری - سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,5,3,,,,آپارتمان/برج,35.7857284802893,51.3678161234428,"2, 0, 0",3,34 میلیارد,170 میلیون,مسکونی,200متر تکواحدی سعادت اباد,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,9,3,,,,آپارتمان/برج,35.7809104677804,51.3739253476334,"1, 5, 0","1, 1",25.5 میلیارد,170 میلیون,مسکونی,3 خواب 150 متر تک واحدی حوالی میدان کاج سعادت آباد,مسکونی,,,
تهران ، منطقه 2 ، ستارخان,"2, 2",2,,,,آپارتمان/برج,35.7139335944383,51.3684390641311,"9, 0",1,7.2 میلیارد,80 میلیون,مسکونی,90 متر ستا رخان,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی,"1, 8",2,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"8, 6",1,6.9 میلیارد,80 میلیون,مسکونی,86متر دو خواب/فول امکانات فول دیزاین/10متر حیاط دیزاین شده در اختیار,مسکونی,,,
تهران ، منطقه 2 ، صادقیه,"1, 5",2,,,,آپارتمان/برج,35.7183354612308,51.3367718680486,"7, 8",1,5.3 میلیارد,,مسکونی,آپارتمان 78 متری فول امکانات /صادقیه,مسکونی,,,
تهران ، منطقه 2 ، ستارخان,"2, 2",2,,,,آپارتمان/برج,35.7139335944383,51.3684390641311,"9, 6",1,5.7 میلیارد,59 میلیون,مسکونی,96 متر سنا خان,مسکونی,,,
تهران ، منطقه 5 ، فردوس,"1, 5",2,,,,آپارتمان/برج,35.7232106625154,51.3238425146018,"9, 0",1,7.3 میلیارد,81 میلیون,مسکونی,90متر فول دیزان /کم واحد /نقشه عالی بدون پرتی,مسکونی,,,
تهران ، منطقه 2 ، ستارخان,"1, 8",3,,,,آپارتمان/برج,35.7139335944383,51.3684390641311,"1, 0, 8",1,6.8 میلیارد,60 میلیون,مسکونی,108 متر سه خوابه ستارخان,مسکونی,,,
تهران ، منطقه 2 ، ستارخان,"1, 9",2,,,,آپارتمان/برج,35.716439987992,51.362731564549,"1, 0, 0",1,10.7 میلیارد,,مسکونی,آپارتمان 100 متری خیلی خوش نقشه / دریان نو,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی,8,2,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"8, 9",1,8.2 میلیارد,92 میلیون,مسکونی,خوشگل ترین دو‌خواب فردوس غرب/90 متر دور  تا دور پنجره/غرق در آفتاب,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی,"1, 2",1,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"5, 4",1,5.6 میلیارد,,مسکونی,آپارتمان 54 متری خوش نقشه فایل شخصی/ فردوس غرب,مسکونی,,,
تهران ، منطقه 4 ، هروی,5,3,,,,آپارتمان/برج,35.7677173625627,51.4762009335432,"2, 2, 5",2,0,,مسکونی,فروش آپارتمان/برج 3 خوابه در هروی - 225متر/3خواب/2پارکینگ سندی/فروش فوری,مسکونی,,,
تهران ، منطقه 4 ، هروی," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7677173625627,51.4762009335432,"1, 6, 8",2,0,,مسکونی,فروش آپارتمان/برج 3 خوابه در هروی/168متر/2بر مور/متریال تماما برند/2پارکینگ,مسکونی,,,
تهران ، منطقه 4 ، هروی,2,3,,,,آپارتمان/برج,35.7677173625627,51.4762009335432,"1, 5, 0",1,0,,مسکونی,فروش 150متری 3 خوابه در هروی - لوکیشن برتر منطقه/نقشه عالی,مسکونی,,,
تهران ، منطقه 4 ، هروی,7,2,,,,آپارتمان/برج,35.7677173625627,51.4762009335432,"1, 6, 0",1,0,,مسکونی,فروش آپارتمان160متر 3 خوابه در هروی - فرصت طلایی خرید برتر سال,مسکونی,,,
